,ID,xmin,ymin,xmax,ymax,Text,label
0,,0,0,0,0,,
1,,0,0,0,0, ,o
2,f0579d11-e6e0-4a5f-8c20-d8e4de5e7a09,0.461460173,0.170468286,0.537448585,0.183093175,INVOICE ,o
3,48871fd8-3a86-4148-a332-4a4df8dd7bee,0.054262698,0.21148932,0.134036258,0.225349113,Leigh Koss ,name
4,e0a40175-b206-4436-a98a-8aa545012284,0.054747641,0.228059679,0.186113298,0.24139756,1894 Corwin Park ,o
5,cc30415e-57e1-4fa4-a0de-608645ce6260,0.055249196,0.243628338,0.211403161,0.254919529,Phone: 834.636.9634 ,phone
6,f5970632-6585-45ec-bebd-98dcb60630a5,0.798065305,0.220241874,0.95463109,0.278561145,LO ,o
7,ee19c59b-348f-46ab-94e0-b8bacb8719eb,0.055917248,0.348905921,0.253762841,0.363487214,Lemke and Sons ,o
8,ec00d66a-9331-475f-8f15-7a443999dbda,0.602801263,0.369761378,0.655821741,0.379737794,Invoice ,o
9,c71922ca-e698-4d08-9b67-095cfe4ed464,0.897509992,0.378269851,0.940397382,0.388999641,76814,o
10,8c1e72c8-09ba-4f38-a4ea-58e8b0afcf5f,0.603532314,0.418265432,0.637080133,0.428477615,Date ,o
11,eb22c228-9367-48ee-ab67-d7b54c510f1e,0.74768132,0.410672307,0.940981388,0.421915025,Tue Mar 10 2020 01:19:08 ,o
12,5a6daab3-f1ce-47f4-ba7a-b88f3061c7b9,0.683991969,0.426278085,0.941835225,0.438577145,GMT+0200 (Israel Standard Time) ,o
13,9e889f86-cb52-414e-9c2d-bd99a76647b8,0.602144718,0.452507704,0.662874579,0.462411076,Amount ,o
14,64253d57-6dfe-4a9c-880f-4d983d28929a,0.881888688,0.46014303,0.94172889,0.470972687,$186.00 ,o
15,b05764b8-ae99-462d-a01f-5b4cf4dc7d73,0.603262722,0.468020946,0.632908285,0.478446841,Due ,o
16,ef2cc1d6-b198-4bc7-9c0e-7ec56258a2e0,0.146369323,0.526631355,0.186616048,0.537035584,Item ,o
17,1f71b30f-ce6b-40d2-9ac8-acd8b6cebe20,0.407989621,0.527473092,0.507256925,0.540647566,Description ,o
18,d74a4798-92ee-42ba-b73a-de76173a0dc9,0.653197885,0.52822268,0.733227789,0.538748145,Unit Cost ,o
19,59af4b3b-8e76-48c5-b141-32524124d594,0.76000011,0.528696716,0.835103631,0.542190611,Quantity ,o
20,7feb1ab6-1276-4bea-85d3-fe5feb1e5879,0.875506282,0.528761744,0.920700192,0.539972126,Price ,o
21,345bba61-ca04-45df-ba5e-207693edfbd4,0.063699573,0.550559938,0.244706407,0.563993156,Intelligent Plastic Mouse ,o
22,b14024b4-6f59-46e6-9237-3bfa8e912d59,0.280502677,0.551456094,0.706057608,0.566152275,New range of formal shirts are designed keeping $310.00 ,o
23,bc0717f2-4985-4279-ada1-331c7ee0297d,0.75135994,0.553882241,0.791592419,0.566346228,9800,o
24,190da1a1-47e3-43f8-bd30-8c8859a5d0ad,0.852083087,0.556542873,0.896436095,0.566866159,72231,o
25,0921838c-b7c6-4da9-9e67-8ddfc3e4a854,0.280152649,0.567366064,0.630981565,0.581876874,you in mind. With fits and styling that will make ,o
26,b6edd3e6-ee58-43a0-bdfa-6e85f9204348,0.279969841,0.583555579,0.394580752,0.596653879,you stand apart ,o
27,966bb2d7-2634-4886-bc30-d840ef8bc57e,0.063986808,0.606354356,0.243175447,0.618149996,Incredible Concrete Fish ,o
28,e5bbb372-b487-41db-ba34-a1237919070e,0.280719906,0.607606232,0.563395083,0.621912718,The Football Is Good For Training And ,o
29,030be073-917c-41fe-9a8e-c7196ae2da12,0.644881189,0.610174179,0.705435336,0.622767985,$512.00 ,o
30,c81b78dc-4dd0-45c5-8a33-2b7bf43b81d3,0.751567304,0.610088766,0.786949098,0.622968972,4614,o
31,e07552bd-fb82-488c-8e09-5dee065da5b5,0.853060007,0.610599518,0.915826797,0.623438418,$650.00 ,o
32,36f6c61d-72c5-4d00-ad7e-a85a78954981,0.280804545,0.623690665,0.443741053,0.634932995,Recreational Purposes ,o
33,7199442d-23cd-4766-951a-6921bc5505b8,0.780148327,0.655210257,0.842567265,0.665652454,Subtotal ,o
34,53f11e8a-af40-4aca-beae-98bf74f916bf,0.859437287,0.65622735,0.919933498,0.666263402,$812.00 ,o
35,9607e4e5-e35b-43f3-bbcd-558b2f5dcf79,0.802973509,0.688286364,0.842408597,0.699532568,Total ,o
36,a9d44885-ac7a-4ad2-b234-e28c006fb106,0.859382987,0.689131975,0.923646688,0.699973285,$206.00 ,total
37,7d45b87f-5c56-4de7-be39-3d769633d195,0.744775176,0.722798705,0.842356205,0.732913315,Amount Paid ,o
38,a2a1e07e-cf02-4d80-b73d-4c558308215d,0.859559,0.722805083,0.919516683,0.735541463,$312.00 ,o
39,65af8735-f912-4a55-b52c-fc49bfd5f7d6,0.751538217,0.755420327,0.842559576,0.76626718,Balance Due ,o
40,b926b910-a708-481f-878d-43a0ee491943,0.859675288,0.756591976,0.92038554,0.768941224,$765.00 ,o
41,5a591cba-80ab-4572-8d89-66d8e0d0419e,0.447113901,0.795284927,0.5004884,0.805470049,TERMS ,o
42,1f232988-91d2-4947-b8c7-e717a0c5d03c,0.195221305,0.821923077,0.811488211,0.836400509,NET 30 Days. Finance Charge of 1.5% will be made on unpaid balances after 3° days.,o
