xmin,ymin,xmax,ymax,Text,label,below_Text,below_dist,below_obj_index,side_Text,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
0.0,0.0,0.0,0.0,,,,0.0,-1,,0.0,-1,0.0,0.0
0.0,0.0,0.0,0.0, ,o,,0.0,-1,,0.0,-1,0.0,0.0
0.457352072,0.162824497,0.531207383,0.174808279,INVOICE ,o,Description ,0.35495224550000004,18,,0.0,-1,0.35495224550000004,0.0
0.05523672,0.204303384,0.158760428,0.214696959,Dennis Hoppe ,name,9691 Axel Manors ,0.017342463000000002,4,,0.0,-1,0.017342463000000002,0.0
0.05516265,0.220415592,0.18412149,0.233269677,9691 Axel Manors ,o,Phone: 1-988-294-3102 X11778 ,0.015994347499999978,5,,0.0,-1,0.015994347499999978,0.0
0.055985585,0.236525089,0.27717939,0.249148875,Phone: 1-988-294-3102 X11778 ,phone,Hilpert Inc ,0.10603174600000004,7,,0.0,-1,0.10603174600000004,0.0
0.807845592,0.281391561,0.846234202,0.312857866,C ,o,Fri Jul 31 2020 20:44:26 ,0.10917477349999999,11,,0.0,-1,0.0,0.0
0.057204623,0.340182126,0.189218685,0.35755533,Hilpert Inc ,o,Item ,0.17339673649999998,17,,0.0,-1,0.17339673649999998,0.0
0.596270502,0.35955286,0.649673343,0.369601846,Invoice ,o,# ,0.01673857900000003,10,83435,0.28525868,9,0.01673857900000003,0.28525868
0.885334074,0.366753817,0.931127131,0.379370421,83435,o,Fri Jul 31 2020 20:44:26 ,0.033237368000000045,11,,0.0,-1,0.033237368000000045,0.0
0.597942054,0.376973689,0.606736183,0.385658175,# ,o,Date ,0.03188759099999999,12,83435,0.305891484,9,0.03188759099999999,0.0
0.752459586,0.399780065,0.931552529,0.412818909,Fri Jul 31 2020 20:44:26 ,o,GMT+0300 (Israel Daylight Time) ,0.015610604999999944,13,,0.0,-1,0.015610604999999944,0.0
0.597825825,0.40833813,0.63122201,0.418068916,Date ,o,Amount ,0.03384160949999998,14,GMT+0300 (Israel Daylight Time) ,0.19274800999999997,13,0.03384160949999998,0.19274800999999997
0.681706905,0.415165782,0.93283695,0.428654402,GMT+0300 (Israel Daylight Time) ,o,$530.00 ,0.03368768150000001,15,,0.0,-1,0.03368768150000001,0.0
0.596957326,0.442382306,0.656677127,0.451707959,Amount ,o,Due ,0.015990644499999984,16,$530.00 ,0.27440383999999995,15,0.015990644499999984,0.27440383999999995
0.870506346,0.449515015,0.931935787,0.461680532,$530.00 ,o,Price ,0.06668053500000004,21,,0.0,-1,0.06668053500000004,0.0
0.597697139,0.458096504,0.627393842,0.46797505,Due ,o,New range of formal shirts are designed keeping $924.00 ,0.14138178550000002,30,$530.00 ,0.28867557599999993,15,0.0,0.0
0.146995038,0.517257512,0.186603382,0.527273417,Item ,o,Fantastic Steel Towels ,0.02423921149999997,22,Description ,0.2877893375,18,0.02423921149999997,0.2877893375
0.40484193,0.517485559,0.504335165,0.530051708,Description ,o,Boston's most advanced compression wear ,0.024052470999999964,23,Unit Cost ,0.23231239599999998,19,0.024052470999999964,0.23231239599999998
0.646929026,0.517227113,0.726872861,0.527258277,Unit Cost ,o,$896.00 ,0.026098400500000007,24,Quantity ,0.10274973500000006,20,0.026098400500000007,0.10274973500000006
0.752744853,0.51760447,0.826556504,0.52969563,Quantity ,o,19014,0.025797069000000006,25,Price ,0.09958803649999992,21,0.025797069000000006,0.09958803649999992
0.867159128,0.517320573,0.911318302,0.527236044,Price ,o,11371,0.027053773500000045,26,,0.0,-1,0.027053773500000045,0.0
0.066214114,0.541288912,0.225188315,0.55172044,Fantastic Steel Towels ,o,Refined Rubber Cheese ,0.05615526450000008,29,Boston's most advanced compression wear ,0.28791072999999995,23,0.05615526450000008,0.28791072999999995
0.280452639,0.541428089,0.58677125,0.55421412,Boston's most advanced compression wear ,o,technology increases muscle oxygenation. ,0.016077190500000005,27,$896.00 ,0.23689590400000005,24,0.016077190500000005,0.23689590400000005
0.639793873,0.542434335,0.701221824,0.554247856,$896.00 ,o,New range of formal shirts are designed keeping $924.00 ,0.05607646699999991,30,19014,0.09572979800000003,25,0.0,0.09572979800000003
0.745134652,0.544449925,0.787340641,0.554444313,19014,o,3088,0.05537071849999997,31,11371,0.09780791399999988,26,0.05537071849999997,0.09780791399999988
0.845199466,0.544658005,0.882891655,0.554006159,11371,o,$650.00 ,0.05549070299999992,32,,0.0,-1,0.05549070299999992,0.0
0.279322475,0.557255387,0.578894198,0.570541203,technology increases muscle oxygenation. ,o,stabilizes active muscles ,0.014364838499999921,28,,0.0,-1,0.014364838499999921,0.0
0.280020267,0.572933912,0.453757167,0.583592355,stabilizes active muscles ,o,New range of formal shirts are designed keeping $924.00 ,0.02615442900000009,30,,0.0,-1,0.02615442900000009,0.0
0.066705704,0.597209096,0.234448269,0.608110785,Refined Rubber Cheese ,o,NET 30 Days. Finance Charge of 1.5% will be made on unpaid balances after 30 days.,0.229548097,44,New range of formal shirts are designed keeping $924.00 ,0.3404838665,30,0.0,0.3404838665
0.280288756,0.59770304,0.70183295,0.611132085,New range of formal shirts are designed keeping $924.00 ,o,you in mind. With fits and styling that will make ,0.01577627649999991,33,3088,0.2737436295,31,0.01577627649999991,0.2737436295
