xmin,ymin,xmax,ymax,Text,label,below_Text,below_dist,below_obj_index,side_Text,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
0.0,0.0,0.0,0.0,,,,0.0,-1,,0.0,-1,0.0,0.0
0.0,0.0,0.0,0.0, ,o,,0.0,-1,,0.0,-1,0.0,0.0
0.052413292,0.206527382,0.162851125,0.216537818,Hector Erdman ,name,2138 Effertz Ville ,0.016309432999999984,3,,0.0,-1,0.016309432999999984,0.0
0.052426338,0.221496508,0.174601898,0.234187558,2138 Effertz Ville ,o,Phone: 955.466.6743 x6500 ,0.01631830649999999,4,,0.0,-1,0.01631830649999999,0.0
0.052797761,0.237692833,0.252067894,0.250627846,Phone: 955.466.6743 x6500 ,phone,Von - Gaylord ,0.10426962350000002,5,,0.0,-1,0.10426962350000002,0.0
0.052608632,0.341720581,0.217670128,0.355139345,Von - Gaylord ,o,Item ,0.17342026500000002,15,,0.0,-1,0.17342026500000002,0.0
0.5866009,0.360706806,0.639482021,0.370022416,Invoice ,o,= ,0.015612676999999964,8,21144,0.2843197585,7,0.015612676999999964,0.2843197585
0.876901329,0.369645357,0.917821109,0.379171968,21144,o,FriAug 28 2020 20:40:51 ,0.03179775149999997,9,,0.0,-1,0.03179775149999997,0.0
0.588254869,0.378412962,0.596593559,0.383541614,= ,o,Date ,0.032361045500000074,10,21144,0.304937005,7,0.032361045500000074,0.0
0.734030187,0.399833202,0.918846607,0.412579626,FriAug 28 2020 20:40:51 ,o,GMT+0300 (Israel Daylight Time) ,0.015871540000000017,11,,0.0,-1,0.015871540000000017,0.0
0.587718904,0.40873161,0.62119621,0.417945057,Date ,o,Amount ,0.03366291499999996,12,GMT+0300 (Israel Daylight Time) ,0.19063878099999998,11,0.03366291499999996,0.19063878099999998
0.672109604,0.415558398,0.918083072,0.42859751,GMT+0300 (Israel Daylight Time) ,o,S651 20 ,0.033327176999999986,13,,0.0,-1,0.033327176999999986,0.0
0.587881982,0.442589968,0.646223128,0.451412529,Amount ,o,Due ,0.015736356499999993,14,S651 20 ,0.27287808050000006,13,0.015736356499999993,0.27287808050000006
0.860905766,0.449290812,0.918955505,0.46151945,S651 20 ,o,Price ,0.06629212150000008,19,,0.0,-1,0.06629212150000008,0.0
0.588122547,0.457796097,0.617806315,0.467679113,Due ,o,The beautiful range of Apple Naturalé that has ,0.14013986249999993,28,S651 20 ,0.2869662045000001,13,0.0,0.0
0.143682957,0.517159998,0.182859585,0.526540458,Item ,o,Intelligent Frozen Towels ,0.025681466499999916,20,Description ,0.28338437499999997,16,0.025681466499999916,0.28338437499999997
0.397799492,0.516985893,0.4955118,0.529254317,Description ,o,Andy shoes are designed to keeping in mind ,0.02418175349999996,21,Unit Cost ,0.22993691250000003,17,0.02418175349999996,0.22993691250000003
0.63744545,0.516479671,0.715739667,0.526909232,Unit Cost ,o,$447.00 ,0.026377052000000067,22,Quantity ,0.10155910299999993,18,0.026377052000000067,0.10155910299999993
0.741815031,0.516752005,0.814488292,0.529260695,Quantity ,o,37637,0.024967789500000004,23,Price ,0.09847837650000013,19,0.024967789500000004,0.09847837650000013
0.854669154,0.516519248,0.898590922,0.526875257,Price ,o,86380,0.02567788999999987,24,,0.0,-1,0.02567788999999987,0.0
0.063068829,0.541422606,0.2436122,0.553640783,Intelligent Frozen Towels ,o,Handmade Soft Shoes ,0.053931951000000034,27,Andy shoes are designed to keeping in mind ,0.27684843950000004,21,0.053931951000000034,0.27684843950000004
0.274242759,0.540914595,0.586135149,0.553689122,Andy shoes are designed to keeping in mind ,o,durability as well as trends the most stylish ,0.015366286499999937,25,$447.00 ,0.2297105195,22,0.015366286499999937,0.2297105195
0.630149007,0.542559266,0.68964994,0.553583741,$447.00 ,o,$150.00 ,0.05557614600000005,29,37637,0.09584483449999992,23,0.05557614600000005,0.09584483449999992
0.734404683,0.542457402,0.777083933,0.553490877,37637,o,17879,0.05552163700000001,30,86380,0.10048160000000006,24,0.05552163700000001,0.10048160000000006
0.832906723,0.541239977,0.879545093,0.553510308,86380,o,$650.00 ,0.05607911950000011,31,,0.0,-1,0.05607911950000011,0.0
0.274363548,0.556384802,0.583285272,0.568951488,durability as well as trends the most stylish ,o,range of shoes & sandais ,0.015853434500000096,26,,0.0,-1,0.015853434500000096,0.0
0.274894774,0.572109103,0.448384136,0.584934056,range of shoes & sandais ,o,The beautiful range of Apple Naturalé that has ,0.02435588799999988,28,,0.0,-1,0.02435588799999988,0.0
0.063248195,0.596232414,0.220240146,0.606694877,Handmade Soft Shoes ,o,NET 30 Days. Finance Charge of 1.5? wril be made on unpaid balances after 30 davs.,0.22840496900000007,43,The beautiful range of Apple Naturalé that has ,0.29704914600000004,28,0.0,0.29704914600000004
0.274299473,0.59611541,0.60328716,0.609639525,The beautiful range of Apple Naturalé that has ,o,an exciting mix of natural ingredients. With the ,0.015704840500000095,32,$150.00 ,0.22116760900000004,29,0.015704840500000095,0.22116760900000004
0.630463302,0.59770453,0.689458549,0.609590769,$150.00 ,o,NET 30 Days. Finance Charge of 1.5? wril be made on unpaid balances after 30 davs.,0.226220965,43,17879,0.09564432499999986,30,0.0,0.09564432499999986
